 -9.39198259682870E-02 -6.11269605412834E-01 -2.22357212903760E-01  1.98733598162608E-01 -6.06566906065289E-01 -9.06760356969123E-02 -7.43440939134235E-01  2.37749914988489E-02  2.25507457119447E-01 -4.10773821728737E-01 -3.32771996271856E-01 -8.22729125603082E-01  1.81091730691462E-01 -2.73057762916235E-01  7.66309908457992E-02 -4.10206561290316E-04  3.69961321690169E-02  1.52560930965273E-01  1.34957645802072E-01 -1.88203710595841E-01 -7.75188796379904E-01  1.95061490142255E-01  2.60729393643347E-02 -5.73228814554661E-01  9.55944919726425E-02  6.00717723561000E-02  2.66703148303375E-02 -1.41205850521346E-01 -1.86577222930323E-01 -6.57129646631624E-01 -3.83222644547456E-01 -1.38220917449478E-01  6.19693564487041E-02 -3.34762991935866E-01 -5.02568953978147E-01  1.20389053179205E-01  2.25909838977280E-03  1.55202221778405E-02  2.71310823667744E-02 -3.90112340340707E-01  2.45051624732531E-02 -6.59878332252296E-01 -8.15144248411619E-01 -8.55074150771905E-01 -3.19268271366538E-01 -3.98258090056632E-01  1.84293339009159E-01  2.41571259140735E-01 -8.06317385775640E-01 -4.01470954111266E-01  1.90646301932894E-01 -1.11593169916677E-02  1.34274997262260E-01  1.81559323700278E-01 -9.63595386661296E-02 -6.12744781537611E-04 -5.54150321743756E-01  1.78628559167722E-01 -1.04303278564865E-01 -9.75309578379716E-01  2.16121246260605E-01  2.99754645838717E-03 -8.36221362954613E-01 -6.29508563507477E-01 -1.10287670904781E-02 -9.86973752818902E-01  9.18078832068585E-02  3.65516817894562E-02  2.97676995724750E-02 -1.89072567104454E-01  1.80112365920170E-01  1.44798699133094E-01 -3.29585911725813E-01 -9.05321079133729E-01  2.30752860123087E-01 -9.43456329758494E-02 -7.90364963944374E-01  1.96533859949816E-01  1.49591588613496E-02  5.02124915683835E-02 -5.05128454072770E-01  1.92239458405639E-01 -4.83471853037332E-01  1.32615696877931E-01  1.97293354263656E-02 -2.84127431718509E-01  8.21523153041300E-02  1.06411293600012E-01  9.61922700754925E-03 -6.07699950804998E-01  2.03812271844167E-01  1.38616334696448E-01 -3.89749068259951E-01  2.44928936065188E-01  2.73079544446912E-02  1.49159123976111E-01 -4.84504592019672E-01  3.07970421819375E-02  8.46566887147648E-04 -9.49688483323380E-01
 -3.98539140716590E-01  5.67820345503009E-02 -9.22546220358700E-01  2.99256006431831E-02 -3.14396078142225E-01 -9.50254831801544E-01  1.44110295383188E-01  1.53727297929302E-01  6.97355056967268E-04 -6.63136092301005E-01  1.26983199931106E-01 -4.90738443737512E-01  8.60814818147832E-02  1.82127065387448E-01  1.78364874105496E-01 -8.89095598155871E-01  2.14952303339795E-02 -5.75156954572771E-01  1.80146589472360E-01  1.05710306498613E-04 -6.97391084005661E-01 -6.11303370907549E-01  1.02036038716440E-05  1.58280903667245E-01  1.26046889932300E-03 -5.96928480577397E-01  2.44941221100269E-02 -3.50431495177150E-01  1.14237468563937E-02  4.67733054173702E-03 -1.75220316170211E-01 -2.97077477474488E-01 -3.58254144756921E-01  1.84381335134084E-01 -6.46520312082041E-01  3.37852086479165E-02  1.79309010012579E-02 -4.05027671945279E-02 -2.10905776519222E-01 -4.23357693356015E-01  7.50310068802108E-04 -2.37134938035472E-01 -7.05194629356291E-01  1.66461495800625E-01 -4.88945758177825E-01  2.27076385710686E-02  7.11517032997342E-02  9.69897404010669E-03 -5.42826946972312E-01  1.05387252427804E-01  1.35499744665865E-01 -4.58410081854464E-01  1.51601882090705E-01 -7.83866697892315E-01 -5.93511047713229E-01  7.48995400656850E-02  2.43018924192341E-02 -7.82382510955355E-01  4.65682847736172E-02 -8.66142139561206E-01 -5.89081613702179E-01  1.71935830950329E-02 -1.80076206622730E-01 -4.24371494504186E-01 -4.32366699580478E-01  6.23199370172710E-02 -4.35681798399576E-02 -1.63565078559619E-01  1.75787312934526E-01  1.50251675221813E-01  7.09881324501371E-03 -4.49567207525937E-01  2.70787317432811E-02 -1.53221031196341E-01  1.52025060842494E-01 -8.29149254423656E-01  9.02185781768362E-03 -8.45637609341472E-02  2.40356761770651E-06 -7.83180669055390E-02  7.83261997489791E-03 -7.74084816601398E-01  7.53683339135496E-02 -5.84628952681069E-01  4.21582921570068E-02 -6.31502738688269E-01  6.36590711000474E-02 -8.05915695667054E-01  2.29670270454878E-02  9.58613042267882E-02  1.56218663215506E-01 -5.20803017747709E-01 -3.59528052718368E-01  6.72113719593881E-07  2.01611634716017E-03  1.80509283382309E-01  4.48102045356090E-02  2.75158150843128E-02  1.76416919934639E-01 -7.62684958632334E-01
 -5.60494243991375E-01 -8.52329699129020E-01  2.26916997634612E-01  9.31900064985347E-02 -9.50261730494035E-01 -6.26905879144525E-01 -9.72597535851085E-01  5.49126480017777E-02  3.69395530725535E-02  3.40852474359838E-02 -6.39754504199232E-01  9.68833230459459E-03  2.20907984252124E-01 -3.77437348432014E-01 -5.30980377222955E-01 -7.27185254623556E-01 -2.78682447999756E-01  1.14117262836160E-01 -6.05143845042493E-01 -5.13536315848406E-03  1.23982209375334E-01  2.31599036664292E-01  2.49944257584724E-01  1.46880629451021E-01 -5.94240798731850E-01 -9.58973027440305E-01  1.15438083666916E-01  1.83853687151929E-01 -3.73582997209927E-01  1.67970734533254E-02  1.25551228872690E-01  1.50479188376747E-01 -6.15869760169825E-01 -4.75373827000638E-01  2.55520885519728E-03 -2.74855244281547E-03 -5.99035453981789E-01  9.17373697745543E-02 -5.57247635803277E-01  1.99690667241281E-01  1.83962701478869E-02 -8.91867676946868E-01 -7.33879837737523E-01 -2.18888263771457E-01  2.16561117340970E-01  2.39885007865840E-01  1.49811969096878E-02 -2.39582248959257E-01 -4.47534367631279E-01 -7.61539199748693E-01 -9.76168887245144E-01 -2.32489248999916E-01 -4.21524340430659E-01  2.02085992513931E-01  6.79053023904322E-02  1.47508102848520E-01  1.58111893464187E-01 -8.53156105710638E-01  4.16252437421259E-02  1.24029278352954E-01 -6.51918227022331E-01 -3.40715848073499E-01 -8.94703933158062E-01  1.92553785031520E-02 -3.69070363366811E-01 -8.47308580749609E-01 -5.13434691481134E-02  1.40277849210095E-02  3.12700330657711E-02  4.88729523637961E-02 -6.97762451638055E-01 -3.92057864824229E-01 -4.95772965373024E-01  4.28996085510504E-03  6.55595072573002E-02 -1.45265379172924E-01 -2.71859482953121E-02 -4.31321299452719E-01  5.19914653767259E-04 -7.04591206063187E-01  1.70222874489177E-01 -8.74309110770952E-01 -4.67578604677969E-01 -3.58583489104347E-01  1.35870405955098E-01 -1.45796386935854E-01 -2.12862941851539E-01  1.03580067350139E-01  1.38835208775031E-01  1.15443998892116E-02  7.76442107948180E-02 -3.42608795040140E-02  6.25801371184467E-02  1.63160026186941E-02  1.26489391687313E-02 -5.00818468337427E-03 -2.08736174776537E-01 -4.19133070396972E-01  1.56865709648649E-01 -7.88657974095071E-02
  3.05125985532036E-02  4.20202590644732E-02  3.69836296609435E-03  4.72413990857095E-03  5.33599342515758E-02  3.35221792023607E-04  6.90829842696647E-04 -2.31504519382405E-01  1.92547840069277E-01 -6.95390509598483E-01 -4.25579953086505E-01 -2.25019427266317E-01 -6.57201085924795E-02  8.00905741215809E-03 -6.66261369066410E-01  1.80642774209129E-01 -4.08823840840370E-01 -6.43135718564508E-01 -3.31041802376215E-01 -1.89551510566440E-01  6.42772069907277E-02  1.03339716000413E-01 -6.73376914835896E-01 -8.67161334514980E-01  1.39253393512512E-02 -5.77787654359708E-01  1.75524583100622E-01 -4.02536715507720E-02 -2.87249487167164E-01  5.65807991833857E-02  1.71454278543843E-02 -5.10967990728830E-01 -6.39222489283654E-01 -2.92091343361563E-01  1.07233276041036E-01  1.27386777615541E-01 -5.05135057934435E-01  7.01598756168041E-02  2.24867854086431E-01 -1.19511596859048E-01  3.57212745633853E-02 -7.12138344399806E-01  3.72311560529321E-03 -3.17406974193949E-01  1.25541302279705E-03  2.45610818927145E-01 -1.18007179179581E-01  4.32107656178555E-02  5.92951931649097E-02  4.93869211537796E-02  1.03402240208584E-01 -5.25692495054193E-01  1.43449427336412E-02  2.62799969938331E-03  3.11203179985650E-05 -1.38121977282660E-01  2.11384693187989E-03  4.40925496436689E-03 -4.34860140645169E-01 -8.14617685752932E-01 -5.83720704898943E-01 -2.96450310004142E-02  1.14327654689696E-01 -8.21596798908528E-01  9.06269835728082E-02  3.55107395951592E-02 -4.58538354131130E-01 -7.09190430471367E-01 -3.45946664348664E-01 -9.49807586138242E-01  2.25150066997705E-01  1.01819766739724E-02 -2.36269181958762E-01  2.24397723718747E-01  2.30426697279198E-01 -3.25609560137560E-01  3.89535294263009E-02 -3.22720998703865E-02 -2.70810576666630E-01 -8.28165698888924E-01 -9.23352362355526E-01 -9.21016934203345E-01  1.60215070305898E-02 -2.45092370740433E-01  1.19792726250684E-01  1.86520971545460E-01 -7.12889248129389E-01 -5.66864111656180E-01  1.47846536455884E-02  2.41255174076027E-01 -2.45623751989118E-01 -6.87151438832257E-01  1.99425299847037E-01  1.12746384483823E-01 -2.60926636986576E-01  9.96488659594253E-03 -1.51617781661777E-01  4.81147072133641E-02  1.99649592872686E-01  2.14412676915715E-01
 -5.80260174780073E-01 -8.49953702965301E-01  2.04353809135471E-01 -4.04598073184569E-01 -3.46018274991272E-01  5.23400503756581E-03  1.79239354107212E-01  1.56748333898823E-01 -9.50829029792865E-01  5.62124989387689E-02 -3.18505143085221E-01 -9.80584779778801E-01  1.30742698640698E-02  1.21774539236788E-01  6.34808289129520E-02 -3.30610077978928E-01 -2.10438456497131E-02 -8.17854975216158E-01 -6.14251699913591E-01  8.89084908723462E-02 -7.00283756903363E-01 -3.58137973755800E-01 -8.99276935665136E-01  5.96797535965921E-02 -7.92446063114454E-01  1.15999147466507E-01  1.06769117987846E-01 -5.71913730128643E-01  1.44714799614140E-01  1.76586333188581E-01  1.67907051705031E-01 -2.35588190304644E-01  4.33141227495100E-02  1.79916704070856E-03 -3.61455466817751E-01 -4.88895244543454E-01 -2.36901829505285E-01  9.67982261824091E-02  2.19008259880519E-02 -9.89245553015414E-01 -8.36068590478603E-01  1.24783696263422E-01 -3.77185575247989E-01 -4.60245757006981E-01 -8.09809877695672E-01 -3.66655153911982E-01  1.32674260128319E-02  2.77235622586169E-02  1.93116681687483E-02 -5.28578175768048E-01  2.39798860299936E-01  1.03581072777469E-01  2.39274625734432E-01 -7.78245957903874E-01 -5.54168608300987E-01  1.36502480675295E-01 -9.83380071591055E-01  2.09142717112800E-01  1.31846438174340E-01  1.40228042296884E-01 -9.58413390679841E-01 -6.94505124711979E-01  4.38305825197071E-02  4.07724144100229E-02 -3.24281986822693E-01 -4.10611074961271E-01  3.12439315750706E-02 -4.11858086317169E-01 -5.13380658799476E-02  1.37973008314243E-03  7.16437302084109E-02 -9.23127259304263E-01 -8.64840734150846E-01 -9.43607864903092E-01  1.46711528468823E-01 -3.58437520468034E-01 -3.73591300219229E-01 -3.45628658337922E-01 -1.59639234476841E-01  2.47461157092252E-01  1.41070071582009E-01 -4.60498044959199E-01 -3.68713336647546E-01 -1.79822901851804E-01 -4.23502857217913E-01 -1.45718278039242E-03 -4.29428553546330E-01 -7.39223257081115E-01 -2.87868040808443E-01  8.84252181200827E-03  8.37694767726079E-06 -5.66193464981388E-01  2.90924168516410E-07  2.49621122240161E-01  6.84010411459505E-03 -5.06563856524343E-01 -1.88387070247580E-01 -8.48508628989642E-01  2.05810653733191E-01 -1.85304465805828E-01
 -5.92745280815592E-01 -4.15669364925159E-01 -4.83216081730013E-01 -8.64007596240575E-01 -8.41374011772708E-01 -2.62441182863768E-01 -7.60772790041714E-01 -2.02174286258531E-01  1.69237217867610E-02  2.47526081397619E-01  5.75166946447063E-02  5.31565319047419E-02  4.28247488094957E-02  1.17791681935006E-01  1.21672471112718E-01  4.67897547799874E-02  1.87960006018169E-01 -7.90572489443808E-03  3.70346706888038E-03 -3.99437092865755E-01  5.44400712183189E-03  8.83062440697602E-03  5.91271615107143E-02  5.78479390182718E-06 -2.00532370734521E-01  1.44613045034123E-01  1.54620970520077E-03  1.20054059675002E-02  3.76314040772759E-02  2.07417423944643E-01  1.74721725209860E-01  1.86309192119673E-02  2.21308471551066E-01  5.79423530408279E-02 -5.82653047856499E-01 -3.28309434443412E-01  1.68394393475132E-01  1.13453066394278E-03  9.43250265208427E-03  1.52067649717054E-02 -1.40711417427709E-01 -6.12384354221739E-01  1.07502225676190E-01 -8.06858059348324E-01  2.65578599170885E-03 -6.37375590285340E-01  1.54522354758608E-01  1.34375096447854E-01 -2.48066348113178E-01  1.46649611728666E-01 -5.27163025469674E-01  9.86876043143606E-02  2.12840125746069E-01  1.31405890724304E-01  1.94821000824108E-02  2.24699857395001E-01 -5.49097555619968E-01  1.33769004754771E-01 -9.74188121507458E-01 -4.59651813200671E-01  1.04664666679591E-01 -2.17789742003231E-01  2.74506751437586E-02 -4.97991879849980E-01  1.60517449193170E-01 -3.49936973022740E-01 -2.09326441241243E-01  1.72767762270405E-01  7.92775491246520E-02 -9.79191919739034E-01  8.70322192873056E-04 -6.71519628780204E-01 -7.30866262932166E-01  1.43662281018725E-01 -1.02177715350791E-02  5.05186476724009E-03 -8.98461472452110E-01  2.20379104341656E-01 -2.41906164938875E-01 -3.65254331357691E-01 -2.33591187709465E-01  7.83084893699194E-02  1.66681879085777E-02  9.69848401005368E-04 -7.68711817561059E-01  2.27720745940201E-01 -7.39303017882837E-02 -7.63708033465395E-01 -6.12443147150835E-01  1.94415376185033E-01  1.72458721770506E-01 -8.77981939326132E-01 -3.12079307117313E-01 -7.54543006752627E-01  5.19182447001615E-02  8.47733842525437E-04 -6.09154597099820E-01 -2.61076981093471E-01  2.36996458976041E-01  3.42730573487329E-02
 -8.92317395206076E-01  1.44447671487889E-01  2.14521840459783E-03  4.09111390445934E-02  2.09259594380334E-01  4.47643870435013E-02  7.35701726077851E-02 -9.78917861507788E-01  1.36859991446126E-02 -2.90744900304506E-01  4.81764897609291E-02  8.62851028936712E-02 -2.12804542686204E-01 -1.35651495808888E-01 -4.41424733044906E-01 -7.38297820094124E-01  8.26392834117668E-02 -9.18316529738652E-01  1.48459139283801E-01 -2.80522559906035E-01  2.05742327264006E-02  1.20285545855517E-02  2.37088307417978E-01 -4.81094778787212E-01 -9.67970858798103E-01 -1.18668234265893E-02 -6.96534758858310E-01 -1.75492956775890E-01 -9.26470240309434E-01  2.06979879656385E-01  6.29639972091968E-02  1.77454061412413E-01 -8.30488051475858E-01  5.69422145071970E-05 -1.84625727342395E-01  1.01374073539556E-03 -4.05447609839997E-02  1.17002638480856E-01 -3.44162754837035E-01 -5.25671184200418E-01  4.04282797288422E-02 -8.09631585176033E-01  1.61339872149934E-02  1.32244843235435E-01  4.37081725527897E-02 -2.73088431445623E-01  9.32443619509139E-03 -4.90257498033595E-01  2.35623731241435E-03 -5.10190297471543E-01 -5.30951597970975E-01  1.25622345046544E-01 -6.26708573218505E-01 -8.48694081350779E-01 -8.67736691152413E-01  3.10805164112096E-02 -7.96446297590482E-01 -8.80376981968255E-01 -8.28455775802871E-01 -2.12546793986768E-01  6.17573569954666E-02  1.26881899196237E-01  1.28869940263804E-01  2.20251386909132E-03 -8.06184303780592E-01 -9.71183140379678E-01 -7.99363060358087E-01 -8.63094519471217E-01  1.85891433916898E-01 -2.66413706320136E-01 -3.44418737040075E-01  6.01815654021586E-02 -2.80709899722384E-01  4.89675123537133E-02 -5.34773512572315E-02  3.07447647469755E-02  2.69899023237004E-03 -3.60023280550540E-01 -1.23615454897337E-01 -1.30943752733779E-01  1.06776232344903E-01  4.54858342363425E-07 -4.72046215224170E-01  2.39935905097749E-01  2.06916974931774E-01  6.64007776007267E-02  1.27022602873872E-01  5.42529826163211E-03 -5.73779178101524E-01 -7.78963147539502E-01 -4.15413877187900E-01  8.98247071091132E-02 -9.40957662359506E-01 -3.00145011924975E-01 -1.56379854949833E-01  1.15374522049408E-02 -6.31961405574053E-02  2.03215824009248E-03 -7.56107610040836E-01  3.75122084471275E-02
  7.75809110871313E-03 -2.21350781582311E-01 -2.44813457745420E-01 -4.72381883599029E-01  1.45687355493404E-01  1.90574938514783E-01 -8.46854707973028E-02  1.12404555928662E-01  4.57698123807453E-03 -5.38229935632162E-01 -8.96803550061271E-01  1.36681267090739E-02  1.17847649963947E-01  7.42710072950415E-02 -9.75462903227207E-01 -1.70349392313852E-01 -7.37454127246006E-01 -4.03706932808248E-01 -2.14448984658127E-02 -9.51481671601028E-01 -6.00346669858220E-01  1.24171595726188E-01  6.41657749254042E-03  2.08182221044400E-03 -2.64496006138605E-01 -6.36391735206576E-01  1.01036419257721E-02 -7.24035538868759E-02  1.55678821838810E-01 -8.91319146552859E-01  5.72604648847960E-02 -4.63586134511734E-01  7.28334319343379E-02  1.74395840923101E-02 -9.59539204939724E-01  2.27537262668180E-01 -5.96858429865201E-01  6.30846776351027E-02 -4.15270947828285E-01 -4.04199676770707E-02 -7.28927201410159E-01  2.89881196638510E-02 -9.43093650324279E-01  4.89284170692411E-03 -3.92925177100814E-01  3.91579419611903E-02  5.41930444428694E-03 -3.40375218638670E-01  1.51823373722741E-01  1.73526236725578E-03 -8.32895036517551E-01  4.92116462884657E-02 -5.62293303769466E-01  6.78041292367837E-04  3.59547517920371E-02  1.68775601884692E-01  2.30176474552915E-04 -9.66024976461155E-01  2.23822692724031E-01  1.02124827493401E-01 -8.83840098868994E-01 -6.44786350335544E-01  9.75165971089130E-02  2.48510788941802E-03 -5.18656559575699E-01 -1.29262401409194E-01  5.70403770851860E-02 -4.39632720693155E-01  1.65295030599611E-02 -8.73834873014141E-01 -6.19653866917492E-01  1.51912584621055E-01 -7.11213056297569E-01 -2.65109103155491E-01  1.89444805436390E-01  1.93699943093202E-01 -6.57041136445245E-01 -7.14137399157448E-01 -6.39946750318308E-01 -7.00420853542598E-02 -3.64248262529875E-01 -7.31095948901435E-01  1.18574475514862E-01  1.48840707991899E-01  3.76434944117642E-02  7.75053666726645E-05 -9.11694445116928E-01  1.88769528677650E-01  4.11528982713277E-02  1.31418044474544E-01  2.55886339004996E-02 -6.79997680693782E-01  1.66574044807647E-01 -5.20441132294277E-01 -4.68296124565267E-01 -1.15679231855749E-01 -6.90165731892158E-01  4.81175050106254E-02 -6.05223164454341E-01 -3.49338193473556E-02
 -7.93972661685402E-01 -6.18031764533100E-02  7.63579380731305E-06  1.67255568620590E-01 -8.87013741025376E-01 -6.58390524688439E-01  5.25196970489388E-02  1.20268680090193E-02 -2.46723851045308E-01 -8.26795674183097E-01  3.14362216511338E-03 -2.91612780694733E-01 -1.26742417121362E-01  2.15875463854770E-01  1.29391567595861E-02  5.98349376204798E-02  1.50864588846813E-01 -3.51719418708400E-01 -6.44182659010751E-01  1.64811388408096E-01 -9.22882593821802E-01  9.31984756148064E-02 -8.22813619470789E-01 -6.51827734679328E-01 -1.36448093040387E-01 -6.45886030700662E-01  1.01245539012419E-01  2.76688686279209E-03  1.74517077912544E-01  1.08668036639388E-02 -8.59513670144554E-01 -7.29492100193115E-01  4.50981118484431E-03  3.42893393869291E-03  1.69902196927109E-01  4.56515833252256E-02 -5.66003545776011E-01  6.40683210061223E-02  9.99497204064502E-02  1.31659168579701E-01 -5.84449463156566E-01  2.12331733563514E-01  1.30745364127730E-02  6.12495670507889E-02 -8.75752507466306E-01  1.79750917521106E-01  9.47304727683430E-02 -8.65369982920111E-01 -7.03435680027528E-01 -6.26658884557893E-01  1.41945504429914E-01 -6.01204635304404E-01  2.41297219711571E-01 -8.12054025469735E-01 -6.26109237863218E-01 -1.60154093254633E-01 -2.33294825224301E-01 -6.65585977051861E-01  8.11850721189937E-02 -4.85725006594250E-01 -6.32014255586866E-01  9.03735588830056E-05  3.05459261532309E-02  2.42530803592871E-01 -5.94477918831823E-01 -7.78911698960905E-01 -9.46976284570234E-01 -3.43749912362244E-01  1.51535464881351E-02  7.51114056345594E-02  1.35424881145614E-01  2.25478612042869E-01  1.04533875891571E-01  8.14760002861980E-03 -2.85783779869211E-01 -9.97815892461826E-01 -3.72158678165282E-01  1.02895550860041E-01  3.32728910038820E-03 -7.55171436111335E-01  1.46279191779007E-01  7.41822619917525E-02 -4.96456473546821E-01 -4.31179283388214E-01 -6.84724043332151E-01 -3.15945592486601E-01  1.44521257590181E-02  2.61743280255221E-02 -9.04120063353765E-01 -1.36505338146057E-01 -7.40593132099940E-01  6.82400606913083E-03  9.34175587347027E-02 -5.49591410562284E-01  7.54619306607577E-02 -9.43377589834798E-01 -9.36371225550161E-01 -8.42290529951363E-01  1.59784618930537E-02  2.07225851867312E-01
  1.88849626428449E-01  1.02597115678603E-01  1.38966238795461E-01  6.75636571811697E-03 -1.70882340280240E-01 -2.55656470501564E-01  4.52280194285700E-02 -8.64950510435516E-01  8.57807531995826E-02  1.14043387825162E-03  1.51786414554999E-01 -1.35797317726718E-02  4.09658243552523E-02 -3.62137958628464E-01 -8.35331780204439E-01  5.44537229080742E-03  1.85790184826336E-01 -5.70021730675733E-01  1.54596064161940E-01 -5.67137499292284E-01  1.69453419267222E-02  2.85514401769472E-02 -8.25908020870206E-01  1.13110868661410E-01  3.82275843057042E-02  6.91245866302059E-02  5.43147040889880E-02 -7.45321912708808E-01 -2.73874630735297E-01 -7.44991625484043E-01 -4.82000000298917E-02  1.70919835737217E-01  4.71469513354703E-02 -2.16809680793193E-01 -5.25389756378117E-01 -6.70842114897809E-01  1.89581594704598E-01 -4.12153796683321E-01  4.95105824744749E-03 -8.22469131207825E-01  8.09215329879625E-04  6.79443055737765E-02  3.35018023641736E-02 -4.71083472245906E-01 -4.98269002864582E-03 -2.85109489098813E-01 -9.36820718401398E-01 -4.31093924180785E-01  1.85834241636064E-02 -5.10472408921371E-01 -2.06270551948009E-01  5.39532082519542E-02 -8.26779975417714E-01 -5.04320003937360E-02 -3.35228813700648E-01  9.33502381965239E-03  5.98086246321058E-02  4.05689698317640E-02  8.61753464477918E-04  1.21610698868335E-01  1.92400657398356E-01  1.26765606409780E-01 -6.11993567028787E-01  9.15916878654046E-02 -5.81897432282688E-01 -2.20495954969903E-01  2.37605439012733E-01 -8.54644290958886E-01  3.75639148545815E-02 -9.65111440443400E-02 -4.58109497838655E-01 -5.10727821190415E-01 -6.45116356151580E-01 -7.93600701676893E-02 -1.58617854844692E-01 -1.93373574236193E-01  9.11416620702107E-02 -7.07846421063802E-01  8.03474322698996E-03 -5.09740497149590E-01 -5.77769096817799E-01  6.08521262523477E-02 -5.31473288658237E-01 -1.65288314450860E-01 -9.46463848399834E-01 -4.05471392513705E-01  1.18646743329315E-02 -3.70793779331447E-01  3.72979141473888E-02 -8.91135029477390E-01 -6.42174309291028E-01 -3.94123152699279E-01  7.31107924529178E-02  5.44480466566290E-02  8.58342498025056E-02  4.23439185968431E-04 -9.69976234861325E-02  1.37543109624357E-02  2.69778738258448E-04 -4.96648240161776E-01
